avg_convergence_time,avg_judge_latency,avg_read_latency,avg_stale_version_gap,avg_visibility_lag,avg_write_latency,bus_latency,cache_hit_rate,conflict_checks,contested_ratio,fallback_count,judge,max_stale_version_gap,monotonic_read_violations,operations,p95_stale_version_gap,protocol,read_latency_p95,read_your_writes_success_rate,regime,scale,seed,stale_read_rate,write_latency_p95
22.824489795918367,,2.1486486486486487,1.0833333333333333,1.5901639344262295,1.5901639344262295,1,0.14864864864864866,0,0.0,0,deterministic_latest,2,0,107,1.0,mesi,5.0,0.75,medium,large,17,0.32432432432432434,2.0
22.85542168674699,,3.054054054054054,1.04,2.1333333333333333,2.1333333333333333,2,0.12162162162162163,0,0.0,0,deterministic_latest,2,0,107,1.0,mesi,6.0,0.7,medium,large,17,0.33783783783783783,3.0
24.229166666666668,,4.702702702702703,1.1290322580645162,3.23728813559322,3.23728813559322,4,0.14864864864864866,0,0.0,0,deterministic_latest,3,0,107,2.0,mesi,8.0,0.7,medium,large,17,0.4189189189189189,5.0
18.333333333333332,,2.090909090909091,1.3214285714285714,1.68,1.68,1,0.29292929292929293,0,0.0,0,deterministic_latest,3,1,125,2.0,mesi,5.0,0.75,medium,large,29,0.2828282828282828,3.0
19.992248062015506,,2.8585858585858586,1.3,2.2244897959183674,2.2244897959183674,2,0.29292929292929293,0,0.0,0,deterministic_latest,3,1,125,2.0,mesi,6.0,0.5833333333333334,medium,large,29,0.30303030303030304,4.0
19.736842105263158,,4.01010101010101,1.2,3.2857142857142856,3.2857142857142856,4,0.3434343434343434,0,0.0,0,deterministic_latest,2,0,125,2.0,mesi,8.0,0.5,medium,large,29,0.30303030303030304,6.0
6.5,,1.7391304347826086,1.8421052631578947,1.5681818181818181,1.5681818181818181,1,0.5869565217391305,0,0.0,0,deterministic_latest,4,0,73,4.0,mesi,5.0,0.30434782608695654,high,small,7,0.41304347826086957,2.0
6.666666666666667,,2.282608695652174,1.7,2.0232558139534884,2.0232558139534884,2,0.5217391304347826,0,0.0,0,deterministic_latest,3,0,73,3.0,mesi,6.0,0.21739130434782608,high,small,7,0.43478260869565216,3.0
8.229508196721312,,3.260869565217391,1.9090909090909092,3.4651162790697674,3.4651162790697674,4,0.5434782608695652,0,0.0,0,deterministic_latest,3,0,73,3.0,mesi,8.0,0.2608695652173913,high,small,7,0.4782608695652174,7.0
5.639344262295082,,1.6985294117647058,2.282051282051282,1.735042735042735,1.735042735042735,1,0.5073529411764706,0,0.0,0,deterministic_latest,5,6,209,4.0,mesi,4.0,0.2571428571428571,high,small,17,0.5735294117647058,4.0
6.585635359116022,,2.6029411764705883,3.152941176470588,2.2695652173913046,2.2695652173913046,2,0.3602941176470588,0,0.0,0,deterministic_latest,9,4,209,7.0,mesi,6.0,0.19718309859154928,high,small,17,0.625,5.0
6.869565217391305,,3.9191176470588234,3.0186915887850465,3.2436974789915967,3.2436974789915967,4,0.3382352941176471,0,0.0,0,deterministic_latest,11,4,209,8.0,mesi,8.0,0.17142857142857143,high,small,17,0.7867647058823529,6.0
6.04375,,1.7622950819672132,2.727272727272727,1.6206896551724137,1.6206896551724137,1,0.4344262295081967,0,0.0,0,deterministic_latest,8,2,178,7.0,mesi,3.0,0.24074074074074073,high,small,29,0.45081967213114754,2.0
6.375,,2.360655737704918,2.5,2.2528735632183907,2.2528735632183907,2,0.4426229508196721,0,0.0,0,deterministic_latest,6,1,178,4.0,mesi,6.0,0.18181818181818182,high,small,29,0.5245901639344263,3.0
7.754838709677419,,3.5245901639344264,2.8289473684210527,3.4302325581395348,3.4302325581395348,4,0.4262295081967213,0,0.0,0,deterministic_latest,8,5,178,8.0,mesi,8.0,0.14545454545454545,high,small,29,0.6229508196721312,6.0
8.627494456762749,,1.9898477157360406,2.4065934065934065,1.5782312925170068,1.5782312925170068,1,0.2893401015228426,0,0.0,0,deterministic_latest,8,4,283,4.0,mesi,5.0,0.3150684931506849,high,medium,7,0.4619289340101523,2.0
9.237885462555067,,2.6802030456852792,2.641509433962264,2.2108843537414966,2.2108843537414966,2,0.30456852791878175,0,0.0,0,deterministic_latest,7,4,283,5.0,mesi,6.0,0.2972972972972973,high,medium,7,0.5380710659898477,4.0
11.14864864864865,,4.030456852791878,2.2525252525252526,3.183673469387755,3.183673469387755,4,0.350253807106599,0,0.0,0,deterministic_latest,11,5,283,5.0,mesi,8.0,0.2631578947368421,high,medium,7,0.5025380710659898,5.0
9.735042735042734,,1.7941176470588236,1.9770114942528736,1.5909090909090908,1.5909090909090908,1,0.36470588235294116,0,0.0,0,deterministic_latest,4,1,260,4.0,mesi,3.0,0.358974358974359,high,medium,17,0.5117647058823529,2.0
10.06832298136646,,2.5941176470588236,2.389473684210526,2.0377358490566038,2.0377358490566038,2,0.2823529411764706,0,0.0,0,deterministic_latest,10,1,260,9.0,mesi,4.0,0.358974358974359,high,medium,17,0.5588235294117647,3.0
11.203781512605042,,4.529411764705882,3.1238938053097347,3.0443037974683542,3.0443037974683542,4,0.2,0,0.0,0,deterministic_latest,16,2,260,16.0,mesi,8.0,0.3,high,medium,17,0.6647058823529411,5.0
12.566137566137566,,2.028985507246377,3.0,1.5060240963855422,1.5060240963855422,1,0.3333333333333333,0,0.0,0,deterministic_latest,7,4,118,7.0,mesi,5.0,0.7575757575757576,high,medium,29,0.3188405797101449,2.0
13.283422459893048,,2.971014492753623,1.8461538461538463,2.097560975609756,2.097560975609756,2,0.2753623188405797,0,0.0,0,deterministic_latest,4,1,118,3.0,mesi,6.0,0.5588235294117647,high,medium,29,0.37681159420289856,3.0
13.880829015544041,,4.318840579710145,2.193548387096774,3.261904761904762,3.261904761904762,4,0.30434782608695654,0,0.0,0,deterministic_latest,7,4,118,4.0,mesi,8.0,0.6176470588235294,high,medium,29,0.4492753623188406,5.0
8.836045056320401,,1.9570552147239264,2.1837837837837837,1.5392491467576792,1.5392491467576792,1,0.2147239263803681,0,0.0,0,deterministic_latest,8,1,486,5.0,mesi,4.0,0.42857142857142855,high,large,7,0.5674846625766872,2.0
